customer_id,total_sessions,total_purchases,total_revenue,total_cart_adds,total_cart_abandons,avg_pages_viewed,avg_time_on_site_sec,avg_discount_received,avg_rating_given,last_visit_date,location,primary_device,primary_category,recency_days,avg_order_value,cart_abandonment_rate,purchase_conversion_rate,cluster,segment_name
5014,4,1,152.16,2,1,12.0,800.0,11.25,4.25,2024-10-23,98,0,3,68,152.16,0.5,0.25,2,Premium High-Value Customers
5015,2,1,529.96,2,1,18.5,920.0,20.0,4.5,2024-09-27,3,0,0,94,529.96,0.5,0.5,1,Regular Engaged Customers
5016,3,0,0.0,1,1,9.333333333333334,1119.6666666666667,8.333333333333334,4.0,2024-06-14,153,0,5,199,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5017,2,0,0.0,1,1,17.5,449.5,0.0,4.0,2024-12-04,162,0,0,26,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5018,6,2,4148.030000000001,5,3,12.166666666666666,715.0,14.166666666666666,4.0,2024-12-17,30,0,0,13,2074.0150000000003,0.6,0.3333333333333333,2,Premium High-Value Customers
5020,5,0,0.0,2,2,18.6,1063.0,12.0,4.0,2024-10-09,131,0,5,82,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5021,1,0,0.0,1,1,19.0,1095.0,0.0,4.0,2024-12-26,1,1,2,4,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5022,8,1,474.8,4,3,12.25,1322.5,8.125,4.0,2024-12-19,2,0,4,11,474.8,0.75,0.125,2,Premium High-Value Customers
5023,2,0,0.0,1,1,5.5,896.5,10.0,4.0,2024-09-10,43,0,1,111,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5024,5,0,0.0,3,3,14.2,1211.8,8.0,4.0,2024-11-14,98,0,6,46,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5025,2,0,0.0,1,1,17.5,320.5,0.0,4.0,2024-09-02,26,0,4,119,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5026,3,2,2539.03,3,1,14.333333333333334,772.6666666666666,5.0,3.3333333333333335,2024-11-14,4,1,0,46,1269.515,0.3333333333333333,0.6666666666666666,2,Premium High-Value Customers
5027,2,0,0.0,0,0,22.5,524.0,2.5,4.0,2024-11-08,156,1,3,52,0.0,0.0,0.0,1,Regular Engaged Customers
5028,4,1,2863.78,4,3,8.25,902.5,13.75,4.0,2024-11-19,86,0,2,41,2863.78,0.75,0.25,2,Premium High-Value Customers
5030,2,1,2261.92,2,1,11.5,402.5,7.5,3.0,2024-09-04,123,1,2,117,2261.92,0.5,0.5,1,Regular Engaged Customers
5031,2,0,0.0,2,2,18.0,1386.5,20.0,4.0,2024-12-07,7,1,0,23,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5032,2,2,5641.2699999999995,2,0,8.0,241.0,20.0,3.5,2024-12-11,15,0,1,19,2820.6349999999998,0.0,1.0,2,Premium High-Value Customers
5033,6,1,868.47,3,2,11.5,842.1666666666666,10.833333333333334,3.8333333333333335,2024-10-11,28,0,1,80,868.47,0.6666666666666666,0.16666666666666666,2,Premium High-Value Customers
5034,5,1,784.35,4,3,8.2,1325.8,12.0,4.2,2024-11-01,16,1,4,59,784.35,0.75,0.2,2,Premium High-Value Customers
5035,1,0,0.0,1,1,9.0,1130.0,0.0,4.0,2024-01-02,40,1,5,363,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5036,4,0,0.0,2,2,6.5,785.0,3.75,4.0,2024-12-19,74,0,2,11,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5037,6,2,1138.6,4,2,10.333333333333334,643.5,12.5,4.0,2024-12-26,27,0,4,4,569.3,0.5,0.3333333333333333,2,Premium High-Value Customers
5038,9,2,2512.57,6,4,13.88888888888889,1152.5555555555557,8.333333333333334,3.888888888888889,2024-12-17,13,1,0,13,1256.285,0.6666666666666666,0.2222222222222222,2,Premium High-Value Customers
5039,1,1,5867.1,1,0,2.0,1534.0,0.0,4.0,2024-03-14,200,1,2,291,5867.1,0.0,1.0,1,Regular Engaged Customers
5040,3,0,0.0,1,1,8.0,896.3333333333334,10.0,4.0,2024-09-13,41,0,1,108,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5041,4,0,0.0,1,1,10.5,551.25,13.75,4.0,2024-12-23,9,1,0,7,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5043,5,0,0.0,3,3,18.8,896.0,17.0,4.0,2024-11-19,46,0,1,41,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5044,4,0,0.0,3,3,12.75,772.25,2.5,4.0,2024-12-23,28,0,4,7,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5045,4,1,1715.42,4,3,11.5,1375.75,10.0,3.5,2024-06-13,59,1,1,200,1715.42,0.75,0.25,2,Premium High-Value Customers
5046,2,1,3983.36,1,0,16.0,882.0,0.0,4.5,2024-08-22,63,1,2,130,3983.36,0.0,0.5,1,Regular Engaged Customers
5047,1,1,2393.85,1,0,13.0,235.0,5.0,1.0,2024-05-13,222,0,3,231,2393.85,0.0,1.0,1,Regular Engaged Customers
5048,2,2,3428.31,2,0,23.5,1008.5,0.0,3.0,2024-05-27,37,1,1,217,1714.155,0.0,1.0,1,Regular Engaged Customers
5049,1,0,0.0,1,1,5.0,1020.0,10.0,4.0,2024-04-07,148,2,0,267,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5050,1,1,2751.56,1,0,9.0,1153.0,0.0,5.0,2024-04-13,61,1,3,261,2751.56,0.0,1.0,1,Regular Engaged Customers
5051,1,0,0.0,0,0,24.0,295.0,30.0,4.0,2024-12-01,172,1,1,29,0.0,0.0,0.0,1,Regular Engaged Customers
5053,7,0,0.0,5,5,18.857142857142858,1052.0,6.428571428571429,4.0,2024-12-02,12,1,1,28,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5054,4,1,335.14,4,3,13.25,984.25,7.5,4.25,2024-12-02,36,1,1,28,335.14,0.75,0.25,2,Premium High-Value Customers
5055,3,1,356.62,1,0,14.0,765.0,3.3333333333333335,4.0,2024-02-26,22,1,2,308,356.62,0.0,0.3333333333333333,1,Regular Engaged Customers
5056,2,1,1225.19,1,0,13.5,902.0,17.5,4.5,2024-09-30,204,1,0,91,1225.19,0.0,0.5,1,Regular Engaged Customers
5057,5,0,0.0,2,2,11.4,648.2,8.0,4.0,2024-12-25,0,1,0,5,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5058,3,0,0.0,2,2,12.666666666666666,859.0,6.666666666666667,4.0,2024-12-22,107,0,0,8,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5059,5,3,3399.3100000000004,5,2,7.8,942.6,9.0,3.6,2024-12-08,30,1,7,22,1133.1033333333335,0.4,0.6,2,Premium High-Value Customers
5060,4,1,5304.18,3,2,10.75,764.75,8.75,3.75,2024-12-13,11,0,0,17,5304.18,0.6666666666666666,0.25,2,Premium High-Value Customers
5061,3,1,1104.81,1,0,13.0,1017.0,5.0,4.0,2024-10-27,61,1,7,64,1104.81,0.0,0.3333333333333333,1,Regular Engaged Customers
5062,3,0,0.0,0,0,6.0,671.3333333333334,3.3333333333333335,4.0,2024-12-10,76,0,4,20,0.0,0.0,0.0,1,Regular Engaged Customers
5063,4,0,0.0,2,2,6.5,910.25,3.75,4.0,2024-09-09,48,1,1,112,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5064,3,1,685.66,2,1,9.333333333333334,822.3333333333334,1.6666666666666667,3.3333333333333335,2024-11-27,55,0,0,33,685.66,0.5,0.3333333333333333,2,Premium High-Value Customers
5065,3,0,0.0,1,1,12.333333333333334,1105.0,5.0,4.0,2024-12-05,98,1,0,25,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5066,2,1,6746.0,2,1,1.0,1439.0,10.0,3.5,2024-09-01,150,0,1,120,6746.0,0.5,0.5,2,Premium High-Value Customers
5067,2,1,1183.0,2,1,16.5,808.5,7.5,4.0,2024-09-02,28,1,1,119,1183.0,0.5,0.5,1,Regular Engaged Customers
5068,1,0,0.0,1,1,10.0,1700.0,10.0,4.0,2024-10-12,198,1,3,79,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5069,6,1,1020.28,4,3,12.833333333333334,1273.0,10.833333333333334,4.166666666666667,2024-09-04,12,0,0,117,1020.28,0.75,0.16666666666666666,2,Premium High-Value Customers
5070,2,0,0.0,2,2,17.0,1124.5,10.0,4.0,2024-05-11,142,0,1,233,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5071,4,1,1725.08,2,1,18.0,949.5,8.75,3.25,2024-10-06,13,0,7,85,1725.08,0.5,0.25,2,Premium High-Value Customers
5072,4,0,0.0,3,3,14.0,421.0,11.25,4.0,2024-09-04,32,1,0,117,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5073,2,0,0.0,1,1,15.0,1018.5,15.0,4.0,2024-09-08,17,1,2,113,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5074,2,1,105.26,1,0,17.0,1111.0,5.0,4.0,2024-08-02,35,1,1,150,105.26,0.0,0.5,1,Regular Engaged Customers
5075,5,1,1648.8,4,3,16.2,762.2,10.0,3.6,2024-09-30,85,0,0,91,1648.8,0.75,0.2,2,Premium High-Value Customers
5076,1,0,0.0,1,1,1.0,349.0,25.0,4.0,2024-09-08,41,1,3,113,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5077,1,0,0.0,0,0,5.0,746.0,0.0,4.0,2024-12-20,89,1,5,10,0.0,0.0,0.0,1,Regular Engaged Customers
5078,1,0,0.0,1,1,18.0,1635.0,10.0,4.0,2024-10-16,113,1,1,75,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5079,8,2,1421.5500000000002,7,5,10.75,815.25,11.875,4.0,2024-11-27,137,0,5,33,710.7750000000001,0.7142857142857143,0.25,2,Premium High-Value Customers
5081,1,1,2189.33,1,0,3.0,614.0,15.0,5.0,2024-05-18,18,1,2,226,2189.33,0.0,1.0,1,Regular Engaged Customers
5082,3,2,2299.04,3,1,12.666666666666666,485.3333333333333,18.333333333333332,4.0,2024-04-22,72,0,1,252,1149.52,0.3333333333333333,0.6666666666666666,1,Regular Engaged Customers
5083,1,1,286.18,1,0,1.0,400.0,20.0,3.0,2024-02-26,123,0,4,308,286.18,0.0,1.0,1,Regular Engaged Customers
5084,3,0,0.0,3,3,7.333333333333333,757.0,10.0,4.0,2024-11-27,113,0,0,33,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5085,2,0,0.0,1,1,18.0,946.5,0.0,4.0,2024-11-01,121,0,3,59,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5086,2,0,0.0,1,1,20.5,971.5,2.5,4.0,2024-09-05,25,1,2,116,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5087,4,1,2965.56,2,1,13.25,628.0,8.75,4.25,2024-12-26,14,0,3,4,2965.56,0.5,0.25,2,Premium High-Value Customers
5088,6,1,1046.38,2,1,12.0,742.3333333333334,13.333333333333334,3.8333333333333335,2024-08-03,23,0,0,149,1046.38,0.5,0.16666666666666666,2,Premium High-Value Customers
5089,6,0,0.0,3,3,8.166666666666666,1100.3333333333333,11.666666666666666,4.0,2024-12-30,4,1,2,0,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5090,1,1,1895.4,1,0,14.0,510.0,0.0,2.0,2024-03-30,52,1,5,275,1895.4,0.0,1.0,1,Regular Engaged Customers
5091,6,1,912.44,5,4,16.166666666666668,1060.8333333333333,11.666666666666666,3.6666666666666665,2024-09-13,27,0,2,108,912.44,0.8,0.16666666666666666,2,Premium High-Value Customers
5092,6,2,5768.9,3,1,12.833333333333334,791.6666666666666,12.5,3.6666666666666665,2024-09-16,7,1,5,105,2884.45,0.3333333333333333,0.3333333333333333,2,Premium High-Value Customers
5093,4,1,4636.12,2,1,13.75,599.25,7.5,4.0,2024-08-23,6,0,2,129,4636.12,0.5,0.25,2,Premium High-Value Customers
5094,4,0,0.0,4,4,11.0,1640.25,3.75,4.0,2024-12-10,38,0,4,20,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5095,2,0,0.0,0,0,20.0,800.5,7.5,4.0,2024-09-05,82,1,0,116,0.0,0.0,0.0,1,Regular Engaged Customers
5096,2,0,0.0,2,2,12.5,1285.5,12.5,4.0,2024-04-07,147,0,1,267,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5097,4,0,0.0,3,3,17.75,1232.75,10.0,4.0,2024-12-05,4,0,3,25,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5098,3,1,757.4,2,1,13.0,866.0,10.0,4.333333333333333,2024-09-18,1,1,1,103,757.4,0.5,0.3333333333333333,1,Regular Engaged Customers
5099,3,0,0.0,1,1,11.666666666666666,370.0,13.333333333333334,4.0,2024-11-06,30,1,0,54,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5100,4,0,0.0,3,3,15.5,478.25,2.5,4.0,2024-05-14,39,0,2,230,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5101,3,0,0.0,0,0,11.0,1352.3333333333333,10.0,4.0,2024-12-05,60,0,1,25,0.0,0.0,0.0,1,Regular Engaged Customers
5102,1,0,0.0,1,1,9.0,55.0,0.0,4.0,2024-01-31,134,0,2,334,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5103,4,1,285.07,2,1,12.25,641.25,15.0,3.75,2024-11-27,5,1,3,33,285.07,0.5,0.25,2,Premium High-Value Customers
5104,1,0,0.0,0,0,4.0,1687.0,10.0,4.0,2024-09-24,116,1,4,97,0.0,0.0,0.0,1,Regular Engaged Customers
5105,4,1,407.7,3,2,11.5,1092.0,7.5,4.0,2024-12-09,89,2,1,21,407.7,0.6666666666666666,0.25,2,Premium High-Value Customers
5106,3,0,0.0,1,1,8.0,809.6666666666666,5.0,4.0,2024-09-20,18,0,1,101,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5107,4,1,1424.89,3,2,15.0,1057.75,7.5,4.25,2024-09-20,19,1,6,101,1424.89,0.6666666666666666,0.25,2,Premium High-Value Customers
5108,2,1,1140.74,2,1,14.5,288.5,0.0,4.5,2024-12-17,48,1,2,13,1140.74,0.5,0.5,1,Regular Engaged Customers
5109,2,2,3145.08,2,0,9.0,1087.5,7.5,4.0,2024-11-11,151,0,4,49,1572.54,0.0,1.0,2,Premium High-Value Customers
5110,1,0,0.0,0,0,18.0,387.0,30.0,4.0,2024-09-28,14,1,4,93,0.0,0.0,0.0,1,Regular Engaged Customers
5111,2,1,275.99,2,1,12.5,665.5,20.0,4.0,2024-11-24,10,0,2,36,275.99,0.5,0.5,1,Regular Engaged Customers
5112,2,0,0.0,1,1,15.5,190.5,2.5,4.0,2024-08-28,6,0,2,124,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5113,3,1,469.93,2,1,8.666666666666666,1313.3333333333333,13.333333333333334,4.333333333333333,2024-11-11,47,1,0,49,469.93,0.5,0.3333333333333333,2,Premium High-Value Customers
5114,1,0,0.0,1,1,9.0,165.0,10.0,4.0,2024-06-07,211,1,6,206,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5115,2,1,3400.42,1,0,9.5,949.0,17.5,2.5,2024-06-24,99,0,3,189,3400.42,0.0,0.5,1,Regular Engaged Customers
5116,1,0,0.0,1,1,11.0,421.0,0.0,4.0,2024-02-24,190,1,1,310,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5117,1,0,0.0,0,0,2.0,1010.0,15.0,4.0,2024-12-10,57,0,0,20,0.0,0.0,0.0,1,Regular Engaged Customers
5118,1,1,1688.7,1,0,19.0,915.0,0.0,2.0,2024-09-21,43,0,5,100,1688.7,0.0,1.0,1,Regular Engaged Customers
5119,5,2,3172.1499999999996,4,2,15.4,742.8,16.0,4.0,2024-10-29,18,0,1,62,1586.0749999999998,0.5,0.4,2,Premium High-Value Customers
5120,2,2,2992.91,2,0,10.5,615.0,7.5,3.5,2024-04-15,19,1,1,259,1496.455,0.0,1.0,1,Regular Engaged Customers
5121,4,0,0.0,2,2,11.0,567.0,6.25,4.0,2024-10-07,3,1,4,84,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5122,1,0,0.0,1,1,3.0,1342.0,0.0,4.0,2024-11-04,164,0,7,56,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5123,2,1,140.4,2,1,5.5,737.5,5.0,4.5,2024-08-02,156,0,4,150,140.4,0.5,0.5,1,Regular Engaged Customers
5124,2,0,0.0,2,2,8.0,557.0,20.0,4.0,2024-12-18,83,1,7,12,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5125,2,0,0.0,1,1,13.5,977.0,7.5,4.0,2024-10-01,39,1,4,90,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5126,4,1,4094.21,2,1,19.75,634.75,11.25,4.0,2024-10-15,154,0,3,76,4094.21,0.5,0.25,2,Premium High-Value Customers
5127,2,1,2613.52,1,0,15.5,899.0,25.0,4.0,2024-03-14,71,0,4,291,2613.52,0.0,0.5,1,Regular Engaged Customers
5128,1,1,2595.81,1,0,7.0,809.0,5.0,4.0,2024-01-09,159,1,7,356,2595.81,0.0,1.0,1,Regular Engaged Customers
5129,6,0,0.0,5,5,16.333333333333332,862.1666666666666,9.166666666666666,4.0,2024-12-07,34,0,1,23,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5130,2,0,0.0,1,1,13.0,1089.5,0.0,4.0,2024-11-17,29,1,1,43,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5131,2,0,0.0,1,1,12.0,1248.5,5.0,4.0,2024-11-20,22,0,3,40,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5132,2,1,1352.01,1,0,5.5,231.5,5.0,4.0,2024-10-28,120,0,6,63,1352.01,0.0,0.5,1,Regular Engaged Customers
5133,1,1,586.87,1,0,10.0,813.0,10.0,5.0,2024-07-12,146,2,4,171,586.87,0.0,1.0,1,Regular Engaged Customers
5135,2,0,0.0,1,1,10.0,160.0,7.5,4.0,2024-07-11,12,0,1,172,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5136,2,0,0.0,0,0,10.5,1117.0,10.0,4.0,2024-12-23,116,1,2,7,0.0,0.0,0.0,1,Regular Engaged Customers
5138,2,1,2891.82,2,1,10.5,641.5,2.5,4.0,2024-12-05,98,0,2,25,2891.82,0.5,0.5,2,Premium High-Value Customers
5139,3,0,0.0,1,1,13.0,341.0,6.666666666666667,4.0,2024-11-29,3,1,4,31,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5140,2,1,1418.33,2,1,8.0,1335.5,10.0,4.0,2024-05-02,40,1,4,242,1418.33,0.5,0.5,1,Regular Engaged Customers
5141,5,1,940.71,2,1,17.0,746.6,12.0,4.0,2024-11-13,45,1,0,47,940.71,0.5,0.2,2,Premium High-Value Customers
5143,5,2,1620.78,4,2,10.8,1203.4,4.0,4.2,2024-12-15,123,0,3,15,810.39,0.5,0.4,2,Premium High-Value Customers
5144,1,1,879.59,1,0,20.0,1657.0,0.0,5.0,2024-08-19,148,1,3,133,879.59,0.0,1.0,1,Regular Engaged Customers
5146,4,1,1760.28,2,1,13.0,1078.5,7.5,3.75,2024-11-23,15,1,0,37,1760.28,0.5,0.25,2,Premium High-Value Customers
5147,4,1,446.38,3,2,11.25,531.5,10.0,3.75,2024-10-08,9,0,1,83,446.38,0.6666666666666666,0.25,2,Premium High-Value Customers
5148,3,3,6018.0599999999995,3,0,12.0,1067.6666666666667,0.0,3.6666666666666665,2024-07-21,91,1,2,162,2006.0199999999998,0.0,1.0,2,Premium High-Value Customers
5149,1,0,0.0,0,0,9.0,1726.0,0.0,4.0,2024-10-25,182,1,0,66,0.0,0.0,0.0,1,Regular Engaged Customers
5150,2,0,0.0,1,1,20.5,1075.5,7.5,4.0,2024-08-15,95,0,1,137,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5151,3,1,4337.17,3,2,11.0,717.0,5.0,4.0,2024-08-19,32,0,2,133,4337.17,0.6666666666666666,0.3333333333333333,2,Premium High-Value Customers
5152,2,0,0.0,2,2,18.5,1291.0,5.0,4.0,2024-12-30,40,0,1,0,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5153,3,1,1722.1,3,2,18.666666666666668,1134.6666666666667,10.0,4.0,2024-02-24,59,1,2,310,1722.1,0.6666666666666666,0.3333333333333333,1,Regular Engaged Customers
5154,3,0,0.0,1,1,19.0,1001.3333333333334,11.666666666666666,4.0,2024-11-06,71,1,0,54,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5155,7,0,0.0,0,0,14.714285714285714,1052.142857142857,7.142857142857143,4.0,2024-12-12,69,0,3,18,0.0,0.0,0.0,2,Premium High-Value Customers
5156,2,0,0.0,1,1,16.0,1032.5,5.0,4.0,2024-11-09,114,1,1,51,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5158,3,0,0.0,0,0,21.0,321.3333333333333,6.666666666666667,4.0,2024-04-08,57,0,2,266,0.0,0.0,0.0,1,Regular Engaged Customers
5159,1,0,0.0,1,1,20.0,1547.0,5.0,4.0,2024-07-20,63,1,5,163,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5160,3,0,0.0,2,2,8.333333333333334,886.3333333333334,1.6666666666666667,4.0,2024-12-17,70,0,0,13,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5161,4,1,58.43,3,2,13.5,918.25,7.5,4.0,2024-09-16,17,1,4,105,58.43,0.6666666666666666,0.25,0,Occasional Low-Engagement Customers
5162,4,1,1248.08,3,2,13.25,675.0,7.5,4.0,2024-12-23,26,0,5,7,1248.08,0.6666666666666666,0.25,2,Premium High-Value Customers
5163,4,1,2251.19,4,3,15.25,728.25,11.25,3.75,2024-08-20,38,0,3,132,2251.19,0.75,0.25,2,Premium High-Value Customers
5164,5,0,0.0,3,3,11.8,904.6,17.0,4.0,2024-12-30,201,1,7,0,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5165,1,0,0.0,1,1,19.0,663.0,10.0,4.0,2024-09-20,43,1,3,101,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5166,8,1,1061.77,5,4,14.25,791.125,5.625,4.125,2024-11-11,1,1,2,49,1061.77,0.8,0.125,2,Premium High-Value Customers
5167,3,0,0.0,0,0,19.0,814.0,6.666666666666667,4.0,2024-09-05,169,1,0,116,0.0,0.0,0.0,1,Regular Engaged Customers
5168,1,0,0.0,0,0,12.0,1454.0,30.0,4.0,2024-12-16,24,2,7,14,0.0,0.0,0.0,1,Regular Engaged Customers
5169,1,0,0.0,0,0,17.0,967.0,5.0,4.0,2024-05-01,95,1,2,243,0.0,0.0,0.0,1,Regular Engaged Customers
5170,2,0,0.0,1,1,8.0,1175.0,7.5,4.0,2024-03-20,19,0,1,285,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5171,3,0,0.0,1,1,11.0,746.3333333333334,0.0,4.0,2024-12-30,32,1,0,0,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5172,5,1,903.48,4,3,11.2,788.4,9.0,3.8,2024-07-21,5,1,0,162,903.48,0.75,0.2,2,Premium High-Value Customers
5173,4,0,0.0,3,3,14.0,651.75,7.5,4.0,2024-11-17,7,0,7,43,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5174,6,2,1503.4,5,3,12.0,884.0,8.333333333333334,4.0,2024-11-29,24,0,2,31,751.7,0.6,0.3333333333333333,2,Premium High-Value Customers
5175,3,0,0.0,2,2,10.0,570.3333333333334,18.333333333333332,4.0,2024-09-29,81,1,0,92,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5176,6,4,15955.15,5,1,16.666666666666668,744.8333333333334,6.666666666666667,4.333333333333333,2024-11-25,70,0,2,35,3988.7875,0.2,0.6666666666666666,2,Premium High-Value Customers
5177,1,0,0.0,1,1,24.0,281.0,15.0,4.0,2024-07-01,124,0,7,182,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5178,2,0,0.0,0,0,10.0,1622.0,15.0,4.0,2024-04-25,59,1,1,249,0.0,0.0,0.0,1,Regular Engaged Customers
5179,2,1,1319.44,2,1,15.5,1404.5,5.0,4.0,2024-09-09,209,0,6,112,1319.44,0.5,0.5,1,Regular Engaged Customers
5180,3,1,3580.77,2,1,10.666666666666666,1211.3333333333333,3.3333333333333335,4.0,2024-09-27,1,0,1,94,3580.77,0.5,0.3333333333333333,2,Premium High-Value Customers
5181,4,0,0.0,2,2,13.75,1028.75,6.25,4.0,2024-10-29,74,1,4,62,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5183,3,1,991.8,1,0,12.0,1303.0,0.0,4.0,2024-09-01,32,2,2,120,991.8,0.0,0.3333333333333333,1,Regular Engaged Customers
5184,5,0,0.0,3,3,12.6,1269.4,2.0,4.0,2024-12-09,51,1,1,21,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5185,2,0,0.0,0,0,11.0,533.0,10.0,4.0,2024-09-28,4,0,4,93,0.0,0.0,0.0,1,Regular Engaged Customers
5186,4,0,0.0,1,1,20.0,826.0,12.5,4.0,2024-07-30,149,0,7,153,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5187,1,0,0.0,0,0,17.0,681.0,0.0,4.0,2024-05-02,220,0,7,242,0.0,0.0,0.0,1,Regular Engaged Customers
5188,4,1,4880.26,3,2,11.25,877.0,13.75,4.0,2024-10-29,25,0,5,62,4880.26,0.6666666666666666,0.25,2,Premium High-Value Customers
5189,1,0,0.0,0,0,15.0,926.0,5.0,4.0,2024-08-22,195,1,6,130,0.0,0.0,0.0,1,Regular Engaged Customers
5190,1,0,0.0,0,0,16.0,1289.0,25.0,4.0,2024-12-14,114,1,0,16,0.0,0.0,0.0,1,Regular Engaged Customers
5191,3,0,0.0,2,2,12.333333333333334,963.6666666666666,11.666666666666666,4.0,2024-11-30,103,1,0,30,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5192,2,0,0.0,1,1,14.0,1745.5,15.0,4.0,2024-12-23,16,1,1,7,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5193,2,0,0.0,1,1,20.5,1046.0,2.5,4.0,2024-12-06,33,0,2,24,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5194,2,1,769.59,1,0,6.0,406.5,7.5,3.0,2024-06-01,167,0,1,212,769.59,0.0,0.5,1,Regular Engaged Customers
5195,2,0,0.0,1,1,14.0,987.0,10.0,4.0,2024-07-21,47,0,4,162,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5196,3,0,0.0,1,1,10.333333333333334,1090.6666666666667,15.0,4.0,2024-11-01,21,0,0,59,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5197,1,0,0.0,0,0,9.0,1458.0,0.0,4.0,2024-12-30,8,1,5,0,0.0,0.0,0.0,1,Regular Engaged Customers
5198,4,0,0.0,1,1,5.0,856.5,22.5,4.0,2024-12-19,47,1,6,11,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5199,3,1,880.7,2,1,19.333333333333332,270.6666666666667,5.0,4.333333333333333,2024-10-01,147,0,3,90,880.7,0.5,0.3333333333333333,1,Regular Engaged Customers
5200,4,1,178.74,4,3,7.5,932.75,6.25,4.0,2024-12-25,2,1,1,5,178.74,0.75,0.25,2,Premium High-Value Customers
5201,1,0,0.0,1,1,2.0,1121.0,0.0,4.0,2024-02-16,128,1,0,318,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
5202,3,1,861.31,3,2,6.333333333333333,951.6666666666666,3.3333333333333335,4.0,2024-10-13,34,0,2,78,861.31,0.6666666666666666,0.3333333333333333,0,Occasional Low-Engagement Customers
5203,1,0,0.0,1,1,21.0,63.0,10.0,4.0,2024-09-20,50,1,0,101,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
